basements,central_air,exterior_condition,fireplaces,garage_type,interior_condition,market_value,number_of_rooms,number_stories,parcel_shape,street_designation,topography,total_area,total_livable_area,type_heater,view_type,building_description,section
F,N,4.0,0.0,A,4.0,127100.0,6.0,2.0,C,ST ,6,1847.14,1088.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,113400.0,6.0,2.0,E,ST ,6,1440.0,1136.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,113400.0,6.0,2.0,E,ST ,6,1440.0,1136.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,113400.0,6.0,2.0,E,ST ,6,1440.0,1136.0,A,I,MASONRY,North
A,Y,2.0,0.0,A,2.0,157100.0,7.0,2.0,E,ST ,6,1440.0,1136.0,A,I,MASONRY,North
A,N,2.0,1.0,A,2.0,152400.0,6.0,2.0,E,ST ,6,1440.0,1136.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,113400.0,6.0,2.0,E,ST ,6,1440.0,1136.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,114900.0,6.0,2.0,E,ST ,6,1440.0,1136.0,A,I,MASONRY,North
E,N,3.0,0.0,A,3.0,136200.0,7.0,2.0,E,ST ,6,1440.0,1136.0,B,I,MASONRY,North West
H,N,4.0,0.0,A,4.0,116000.0,6.0,2.0,E,LA ,6,1537.55,1164.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116000.0,6.0,2.0,E,LA ,6,1537.55,1164.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116000.0,7.0,2.0,E,LA ,6,1537.55,1164.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116000.0,6.0,2.0,E,LA ,6,1537.55,1164.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116000.0,6.0,2.0,E,LA ,6,1537.55,1164.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116000.0,6.0,2.0,E,LA ,6,1537.55,1164.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116000.0,7.0,2.0,E,LA ,6,1537.55,1164.0,A,I,MASONRY,North
F,Y,4.0,0.0,A,4.0,119600.0,7.0,2.0,E,LA ,6,1537.55,1164.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,129000.0,6.0,2.0,E,LA ,6,1537.55,1314.0,A,I,MASONRY,North
E,Y,2.0,0.0,A,2.0,158600.0,6.0,2.0,E,LA ,6,1537.55,1164.0,A,I,MASONRY,North
D,Y,4.0,0.0,F,4.0,118100.0,6.0,2.0,E,LA ,6,1537.55,1164.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116000.0,6.0,2.0,E,LA ,6,1537.55,1164.0,A,I,MASONRY,North
F,Y,4.0,0.0,A,4.0,119600.0,6.0,2.0,E,LA ,6,1537.55,1164.0,A,I,MASONRY,North
E,Y,2.0,0.0,A,2.0,158600.0,6.0,2.0,E,LA ,6,1528.0,1164.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125900.0,6.0,2.0,E,ST ,6,1444.58,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125900.0,6.0,2.0,E,ST ,6,1450.89,1224.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,124300.0,6.0,2.0,E,ST ,6,1444.58,1224.0,A,I,MASONRY,North
D,N,5.0,0.0,F,5.0,76000.0,6.0,2.0,E,ST ,6,1457.98,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125900.0,6.0,2.0,E,ST ,6,1450.89,1224.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,AVE,6,1442.04,1224.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,AVE,6,1449.92,1224.0,A,I,MASONRY,North
G,N,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,AVE,6,1442.04,1224.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,124300.0,6.0,2.0,E,AVE,6,1442.04,1224.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,AVE,6,1442.04,1224.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,AVE,6,1449.92,1224.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,115800.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,115800.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,115800.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,115800.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,130900.0,6.0,2.0,E,ST ,6,1440.0,1388.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,AVE,6,1442.04,1224.0,A,I,MASONRY,North
E,N,3.0,0.0,A,3.0,149300.0,6.0,2.0,E,AVE,6,1465.68,1224.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,AVE,6,1457.8,1224.0,A,I,MASONRY,North
E,Y,3.0,0.0,A,3.0,153900.0,6.0,2.0,E,AVE,6,1449.92,1224.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,AVE,6,1442.04,1224.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,AVE,6,1442.04,1224.0,A,I,MASONRY,North
A,Y,2.0,0.0,A,2.0,134400.0,6.0,2.0,E,AVE,6,2458.56,1224.0,A,I,MASONRY,North
H,N,4.0,0.0,F,4.0,130900.0,6.0,2.0,E,AVE,6,2080.32,1224.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,109400.0,6.0,0.0,A,ST ,6,1828.5,1040.0,A,I,MASONRY,North
F,N,6.0,0.0,A,6.0,51500.0,6.0,2.0,C,ST ,6,2690.74,1040.0,A,I,MASONRY,North
A,Y,2.0,0.0,F,2.0,151200.0,8.0,2.0,A,ST ,6,2240.87,1040.0,A,I,MASONRY,North
A,N,4.0,0.0,A,4.0,111300.0,6.0,2.0,E,ST ,6,2126.19,1040.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,119400.0,6.0,2.0,E,ST ,6,1875.75,1166.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,118600.0,6.0,2.0,E,ST ,6,1775.61,1166.0,A,I,MASONRY,North
A,Y,2.0,0.0,A,2.0,153000.0,7.0,2.0,E,ST ,6,4645.42,1462.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,125400.0,6.0,2.0,E,ST ,6,1705.25,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,F,4.0,124500.0,6.0,2.0,E,ST ,6,1800.0,1248.0,H,I,MASONRY,North
A,N,4.0,0.0,F,4.0,124500.0,6.0,2.0,E,ST ,6,1800.0,1248.0,B,I,MASONRY,North
D,N,4.0,0.0,F,4.0,124500.0,6.0,2.0,E,ST ,6,1795.6,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,F,4.0,124500.0,6.0,2.0,E,ST ,6,1800.0,1248.0,H,I,MASONRY,North
D,N,4.0,0.0,F,4.0,126000.0,7.0,2.0,E,ST ,6,1975.16,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,126100.0,6.0,2.0,E,ST ,6,1800.0,1248.0,H,I,MASONRY,North
D,N,4.0,0.0,F,4.0,124500.0,6.0,2.0,E,ST ,6,1800.0,1248.0,B,I,MASONRY,North
H,N,4.0,0.0,F,4.0,124500.0,6.0,2.0,E,ST ,6,1800.0,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,126100.0,6.0,2.0,E,ST ,6,1800.0,1248.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,126100.0,6.0,2.0,E,ST ,6,1795.6,1248.0,H,I,MASONRY,North
D,N,4.0,0.0,F,4.0,124500.0,6.0,2.0,E,ST ,6,1800.0,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,123700.0,7.0,2.0,E,ST ,6,1530.0,1248.0,H,I,MASONRY,North
A,N,4.0,0.0,A,4.0,116500.0,6.0,2.0,E,ST ,6,1701.0,1166.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117400.0,6.0,2.0,E,ST ,6,1641.43,1166.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117000.0,6.0,2.0,E,ST ,6,1593.1,1166.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,115600.0,6.0,2.0,E,ST ,6,1568.18,1166.0,A,I,MASONRY,North
A,N,4.0,0.0,A,4.0,114200.0,6.0,0.0,E,ST ,6,1557.68,1166.0,A,I,MASONRY,North
A,N,4.0,0.0,A,4.0,114000.0,6.0,2.0,E,ST ,6,1487.5,1160.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,115600.0,6.0,2.0,E,ST ,6,1548.75,1166.0,A,I,MASONRY,North
A,Y,2.0,0.0,F,2.0,156000.0,8.0,2.0,E,ST ,6,1548.75,1166.0,B,I,MASONRY,North
F,Y,4.0,0.0,A,4.0,119200.0,6.0,2.0,E,ST ,6,1548.75,1166.0,A,I,MASONRY,North
A,N,4.0,0.0,A,4.0,114200.0,6.0,2.0,E,ST ,6,1548.75,1166.0,A,I,MASONRY,North
A,Y,2.0,0.0,F,2.0,38300.0,7.0,2.0,E,ST ,6,1557.5,1166.0,B,I,MASONRY,North
A,N,4.0,0.0,A,4.0,114200.0,6.0,2.0,E,ST ,6,1557.5,1166.0,A,I,MASONRY,North
A,Y,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,ST ,6,1557.5,1166.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,141900.0,7.0,2.0,E,ST ,6,1800.0,1664.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,115800.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,115800.0,6.0,2.0,E,ST ,6,1441.28,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1441.28,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,115800.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,115800.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
H,N,3.0,0.0,F,4.0,115800.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
A,Y,4.0,0.0,A,2.0,160400.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,134800.0,6.0,2.0,E,AVE,6,2379.76,1224.0,A,I,MASONRY,North
A,Y,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,ST ,6,1540.0,1166.0,A,I,MASONRY,North
F,Y,4.0,0.0,A,4.0,119200.0,6.0,2.0,E,ST ,6,1557.5,1166.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,115600.0,6.0,2.0,E,ST ,6,1557.5,1166.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,115600.0,6.0,2.0,E,ST ,6,1548.75,1166.0,A,I,MASONRY,North
F,Y,4.0,0.0,A,4.0,119200.0,6.0,2.0,E,ST ,6,1548.75,1166.0,A,I,MASONRY,North
F,Y,4.0,0.0,A,4.0,119200.0,6.0,2.0,E,ST ,6,1548.75,1166.0,A,I,MASONRY,North
E,Y,2.0,0.0,A,2.0,119200.0,7.0,2.0,E,ST ,6,1548.75,1166.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,114200.0,6.0,2.0,E,ST ,6,1548.75,1166.0,A,I,MASONRY,North
D,Y,4.0,0.0,A,4.0,119200.0,6.0,2.0,E,ST ,6,1548.75,1166.0,A,I,MASONRY,North
A,N,2.0,0.0,F,2.0,151300.0,8.0,2.0,E,ST ,6,1557.5,1166.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,114200.0,6.0,2.0,E,ST ,6,1560.12,1166.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,115600.0,6.0,2.0,E,ST ,6,1548.75,1166.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,115600.0,6.0,2.0,E,ST ,6,1557.5,1166.0,A,I,MASONRY,North
F,N,2.0,0.0,A,2.0,153300.0,6.0,2.0,E,ST ,6,1548.75,1166.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
A,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,115800.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,117200.0,6.0,2.0,E,ST ,6,1440.0,1208.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,139900.0,7.0,2.0,E,ST ,6,2060.0,1504.0,A,I,MASONRY,North
D,Y,4.0,0.0,A,4.0,119200.0,6.0,2.0,E,ST ,6,1548.75,1166.0,A,I,MASONRY,North
A,Y,2.0,0.0,F,2.0,156000.0,8.0,2.0,E,ST ,6,1540.0,1166.0,A,I,MASONRY,North
A,Y,2.0,1.0,A,2.0,158100.0,7.0,2.0,E,ST ,6,1557.5,1166.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,115600.0,6.0,2.0,E,ST ,6,1532.65,1166.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,118700.0,6.0,2.0,A,ST ,6,1985.92,1166.0,A,I,MASONRY,North
E,N,2.0,0.0,A,2.0,183400.0,6.0,2.0,E,AVE,6,1533.4,1600.0,B,I,MASONRY+OTHER,North
H,N,4.0,0.0,A,4.0,117300.0,6.0,2.0,E,AVE,6,1723.3,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117300.0,6.0,2.0,E,AVE,6,1727.1,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117400.0,6.0,2.0,E,AVE,6,1733.75,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117400.0,6.0,2.0,E,AVE,6,1733.75,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117400.0,6.0,2.0,E,AVE,6,1738.5,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,114100.0,7.0,2.0,E,AVE,6,1877.04,1200.0,H,I,MASONRY,South West
0,N,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,ST ,6,1448.1,1224.0,A,I,MASONRY,North
J,N,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,ST ,6,1444.95,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,ST ,6,1448.1,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,ST ,6,1449.68,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,ST ,6,1448.1,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,ST ,6,1454.41,1224.0,A,I,MASONRY,North
A,N,3.0,0.0,A,3.0,139300.0,7.0,2.0,E,AVE,6,1742.3,1248.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117500.0,6.0,2.0,E,AVE,6,1746.1,1248.0,H,I,MASONRY,North
A,N,4.0,0.0,A,4.0,116100.0,7.0,2.0,E,AVE,6,1749.9,1248.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,125900.0,6.0,2.0,E,AVE,6,1753.7,1248.0,H,I,MASONRY+OTHER,North
E,Y,3.0,0.0,A,3.0,160700.0,7.0,2.0,E,AVE,6,1753.7,1248.0,A,I,MASONRY+OTHER,North
H,N,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,AVE,6,1765.1,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,AVE,6,1765.1,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,AVE,6,1767.0,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,AVE,6,1770.8,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117800.0,6.0,2.0,E,AVE,6,1780.3,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,119900.0,6.0,2.0,C,AVE,6,2058.57,1248.0,H,I,MASONRY,North
D,N,4.0,0.0,F,4.0,116800.0,6.0,2.0,C,AVE,6,1612.77,1182.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,107300.0,6.0,2.0,E,AVE,6,1721.35,1024.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,ST ,6,1458.35,1224.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,ST ,6,1446.53,1224.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,123500.0,6.0,2.0,E,ST ,6,1446.53,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,ST ,6,1446.53,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,ST ,6,1451.26,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,ST ,6,1448.1,1224.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,123500.0,6.0,2.0,E,ST ,6,1443.37,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,ST ,6,1451.26,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,133800.0,6.0,2.0,E,ST ,6,2507.58,1224.0,A,I,MASONRY,North
B,N,4.0,0.0,A,4.0,132600.0,6.0,2.0,E,ST ,6,2207.24,1224.0,B,I,MASONRY,North
F,Y,4.0,0.0,A,4.0,126000.0,6.0,2.0,C,AVE,6,2409.25,1110.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,118800.0,6.0,2.0,A,AVE,6,2425.62,1216.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1712.65,1088.0,A,I,MASONRY,North
A,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1466.01,1254.0,A,I,MASONRY,North
E,Y,2.0,0.0,A,2.0,172400.0,6.0,2.0,A,ST ,6,2368.39,1296.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125900.0,6.0,2.0,E,ST ,6,1458.35,1224.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,124300.0,6.0,2.0,E,ST ,6,1444.95,1224.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,124300.0,6.0,2.0,E,ST ,6,1444.95,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125900.0,6.0,2.0,E,ST ,6,1444.95,1224.0,A,I,MASONRY,North
E,Y,2.0,0.0,A,2.0,158900.0,8.0,2.0,E,ST ,6,1485.0,1188.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1476.75,1188.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,114700.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,114700.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,114700.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,114700.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125900.0,6.0,2.0,E,ST ,6,1444.95,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125900.0,6.0,2.0,E,ST ,6,1451.26,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125900.0,6.0,2.0,E,ST ,6,1444.95,1224.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,125900.0,6.0,2.0,E,ST ,6,1444.95,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125900.0,6.0,2.0,E,ST ,6,1451.26,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,125900.0,6.0,2.0,E,ST ,6,1451.26,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,135100.0,6.0,2.0,E,ST ,6,2561.18,1224.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,132500.0,6.0,2.0,E,ST ,6,2081.9,1224.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,114700.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
A,N,3.0,0.0,F,3.0,136000.0,6.0,2.0,E,ST ,6,1493.25,1188.0,B,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,114700.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,114700.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,116200.0,6.0,2.0,E,ST ,6,1493.25,1188.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,121900.0,6.0,2.0,E,ST ,6,2145.0,1188.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,114400.0,6.0,2.0,E,ST ,6,1451.4,1174.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,114400.0,6.0,2.0,E,ST ,6,1460.25,1174.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,115800.0,6.0,2.0,E,ST ,6,1460.25,1174.0,A,I,MASONRY,North
A,Y,2.0,0.0,A,2.0,158300.0,6.0,2.0,E,ST ,6,1460.25,1174.0,A,I,MASONRY,North
F,Y,4.0,0.0,A,4.0,119400.0,6.0,2.0,E,ST ,6,1460.25,1174.0,A,I,MASONRY,North
0,N,4.0,0.0,A,4.0,126700.0,6.0,2.0,E,ST ,6,1444.95,1224.0,A,I,MASONRY,North
A,Y,3.0,0.0,A,2.0,173300.0,6.0,2.0,E,ST ,6,1444.95,1224.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,118800.0,6.0,2.0,E,AVE,6,1900.0,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,AVE,6,1776.5,1248.0,H,I,MASONRY,North
D,N,4.0,0.0,F,4.0,116300.0,6.0,2.0,E,AVE,6,1772.7,1248.0,H,I,MASONRY,North
D,N,4.0,0.0,F,4.0,116300.0,6.0,2.0,E,AVE,6,1772.7,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,AVE,6,1772.7,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,AVE,6,1772.7,1248.0,H,I,MASONRY,North
G,Y,4.0,0.0,A,2.0,172200.0,6.0,2.0,E,AVE,6,1772.7,1248.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,AVE,6,1772.7,1248.0,H,I,MASONRY,North
D,N,4.0,0.0,F,4.0,116300.0,6.0,2.0,E,AVE,6,1772.7,1248.0,H,I,MASONRY,North
D,Y,4.0,0.0,F,4.0,119800.0,6.0,2.0,E,AVE,6,1772.7,1248.0,H,I,MASONRY,North
H,N,3.0,0.0,A,3.0,117700.0,6.0,2.0,E,AVE,6,1772.7,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,AVE,6,1772.7,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,AVE,6,1772.7,1248.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,117700.0,6.0,2.0,E,AVE,6,1772.7,1248.0,H,I,MASONRY,North
